timestamp,x_est,y_est,yaw_est,x_gt,y_gt,yaw_gt,pos_error,yaw_error
104.460000,2.762988,0.124641,2.529093,2.810583,0.113169,2.528526,0.048959,0.000568
104.480000,2.762149,0.125684,2.530184,2.806861,0.115955,2.529624,0.045758,0.000560
104.500000,2.762099,0.126182,2.531523,2.801878,0.119728,2.531523,0.040299,-0.000000
104.520000,2.761466,0.126607,2.531689,2.800443,0.120735,2.531578,0.039416,0.000111
104.540000,2.762389,0.126406,2.532117,2.797678,0.122662,2.531878,0.035487,0.000239
104.560000,2.763095,0.126310,2.532635,2.795378,0.124231,2.532405,0.032350,0.000229
104.580000,2.763764,0.126230,2.533088,2.793373,0.125600,2.532866,0.029616,0.000222
104.600000,2.764027,0.126430,2.533681,2.791779,0.126673,2.533347,0.027753,0.000333
104.620000,2.763138,0.127039,2.533679,2.790259,0.127644,2.533761,0.027128,-0.000082
104.640000,2.761908,0.128260,2.533321,2.788351,0.128877,2.533435,0.026450,-0.000114
104.660000,2.759577,0.130260,2.532286,2.786056,0.130456,2.532607,0.026479,-0.000322
104.680000,2.756171,0.133003,2.531110,2.783124,0.132487,2.531675,0.026959,-0.000566
104.700000,2.751789,0.136442,2.530143,2.779752,0.135028,2.530406,0.027999,-0.000263
104.720000,2.746420,0.140603,2.530002,2.775759,0.137963,2.530048,0.029458,-0.000046
104.740000,2.739517,0.145460,2.529997,2.771234,0.141239,2.529992,0.031997,0.000005
104.760000,2.732670,0.150596,2.530058,2.766104,0.144889,2.530016,0.033917,0.000042
104.780000,2.725056,0.156293,2.530135,2.760307,0.148969,2.530106,0.036004,0.000029
104.800000,2.716887,0.162316,2.530105,2.753802,0.153532,2.530137,0.037945,-0.000032
104.820000,2.709803,0.167626,2.529843,2.746576,0.158608,2.529994,0.037863,-0.000152
104.840000,2.700735,0.173988,2.529669,2.738754,0.164120,2.529713,0.039278,-0.000045
104.860000,2.693669,0.179269,2.529784,2.730659,0.169846,2.529697,0.038171,0.000087
104.880000,2.685867,0.185066,2.529940,2.722462,0.175631,2.529844,0.037792,0.000096
104.900000,2.678224,0.190740,2.530096,2.714227,0.181448,2.530022,0.037183,0.000073
104.920000,2.670516,0.196442,2.530021,2.706003,0.187315,2.530133,0.036642,-0.000112
104.940000,2.662284,0.202211,2.530081,2.697697,0.193177,2.530032,0.036547,0.000049
104.960000,2.658811,0.204940,2.530153,2.689451,0.198970,2.530160,0.031216,-0.000007
104.980000,2.647118,0.213392,2.530362,2.681199,0.204721,2.530310,0.035167,0.000052
105.000000,2.639540,0.219009,2.530409,2.672956,0.210449,2.530395,0.034495,0.000014
105.020000,2.631933,0.224601,2.530453,2.664736,0.216168,2.530435,0.033870,0.000019
105.040000,2.623765,0.230325,2.530461,2.656566,0.221887,2.530461,0.033869,0.000000
105.060000,2.616147,0.235928,2.530456,2.648412,0.227608,2.530456,0.033321,-0.000000
105.080000,2.608430,0.241601,2.530481,2.640245,0.233335,2.530466,0.032871,0.000015
105.100000,2.600805,0.247205,2.530524,2.632066,0.239069,2.530502,0.032302,0.000022
105.120000,2.593159,0.252814,2.530574,2.623879,0.244806,2.530549,0.031747,0.000024
105.140000,2.584960,0.258556,2.530619,2.611592,0.253410,2.530630,0.027125,-0.000011
105.160000,2.577308,0.264163,2.530683,2.607505,0.256279,2.530656,0.031209,0.000028
105.180000,2.569637,0.269776,2.530747,2.599323,0.262010,2.530714,0.030685,0.000032
105.200000,2.561957,0.275389,2.530789,2.591140,0.267740,2.530770,0.030169,0.000020
105.220000,2.554260,0.281003,2.530869,2.582968,0.273470,2.530825,0.029679,0.000044
105.240000,2.546073,0.286736,2.530912,2.574791,0.279192,2.530892,0.029692,0.000020
105.260000,2.538370,0.292351,2.530993,2.566621,0.284912,2.530960,0.029214,0.000033
